,Time,Municipality,Impact variable,Hazard variable,Impact value,Hazard value,Trend,Observed anomalies,Predicted anomalies,Aggregation,Best_Degree
90695,2022,Tidaholm,hydro_prod,HWI,1706.0,2.717643950202,Linear,-3.791115058721009,0.0845258927797932,10,1
90696,2005,Tierp,hydro_prod,HWI,320360.0,2.3876654461657134,Linear,-12.881219883909006,3.607152954253798,10,2
90697,2006,Tierp,hydro_prod,HWI,545958.0,1.0256252070972645,Linear,49.2770312420347,0.5571974792389947,10,2
90698,2007,Tierp,hydro_prod,HWI,283679.0,0.1698327009297257,Linear,-22.01086658337731,-3.400796672186621,10,2
90699,2008,Tierp,hydro_prod,HWI,397872.0,2.8278655376613586,Linear,9.985763899521512,3.7394818913202723,10,2
90700,2009,Tierp,hydro_prod,HWI,290985.0,-1.7078926598029651,Linear,-19.115915364707696,-17.606450220104065,10,2
90701,2010,Tierp,hydro_prod,HWI,309403.0,1.147938990203728,Linear,-13.517208933643364,0.9942015178172809,10,2
90702,2011,Tierp,hydro_prod,HWI,263664.0,0.9268029860098304,Linear,-25.889081488995863,0.1806172312714036,10,2
90703,2012,Tierp,hydro_prod,HWI,444386.0,1.7489562542723092,Linear,25.61211856555153,2.673885022783157,10,2
90704,2013,Tierp,hydro_prod,HWI,284493.0,3.0556321744233514,Linear,-19.128340747860587,3.644295621474331,10,2
90705,2014,Tierp,hydro_prod,HWI,416222.0,4.0635418589585806,Linear,18.99188317235011,1.8833657884442392,10,2
90706,2015,Tierp,hydro_prod,HWI,416663.0,2.51005126147166,Linear,19.80056873808965,3.6857832894112352,10,2
90707,2016,Tierp,hydro_prod,HWI,332138.0,-0.5155434616537238,Linear,-3.9519816673175954,-7.706850018822694,10,2
90708,2017,Tierp,hydro_prod,HWI,293635.0,2.591972003904913,Linear,-14.594077238345353,3.7204119663643045,10,2
90709,2018,Tierp,hydro_prod,HWI,327133.0,5.995491651496588,Linear,-4.296141760702767,-7.601494495021965,10,2
90710,2019,Tierp,hydro_prod,HWI,360631.0,2.032025920895059,Linear,6.122588006661528,3.1957903412931765,10,2
90711,2020,Tierp,hydro_prod,HWI,372930.0,1.6025253196895166,Linear,10.389234847150991,2.336253039462327,10,2
90712,2021,Tierp,hydro_prod,HWI,385229.0,1.8741769701752349,Linear,14.70652327402208,2.9260207396152342,10,2
90713,2022,Tierp,hydro_prod,HWI,268781.0,3.4715120526450445,Linear,-19.48945882644006,3.1825555304955557,10,2
90714,2005,Timrå,hydro_prod,HWI,896184.0,3.254928904565764,Linear,17.188996801157625,-3.4882065589615987,10,1
90715,2006,Timrå,hydro_prod,HWI,704103.0,3.0902292850717075,Linear,-8.18504299482364,-3.1755659633903752,10,1
90716,2007,Timrå,hydro_prod,HWI,771395.0,1.836199522351085,Linear,0.3101835670303037,-0.7951074469384678,10,1
90717,2008,Timrå,hydro_prod,HWI,707815.0,1.978771779882849,Linear,-8.212764599602448,-1.0657448390805495,10,1
90718,2009,Timrå,hydro_prod,HWI,814518.0,-2.062652807887277,Linear,5.33213160588779,6.605878167445184,10,1
90719,2010,Timrå,hydro_prod,HWI,759579.0,0.1641621085917752,Linear,-2.043306934852562,2.3788329328930886,10,1
90720,2011,Timrå,hydro_prod,HWI,799818.0,0.8172069955760991,Linear,2.862392148836528,1.1391922887391472,10,1
90721,2012,Timrå,hydro_prod,HWI,931830.0,-0.5552666877794922,Linear,19.511500160058787,3.7444866487883957,10,1
90722,2013,Timrå,hydro_prod,HWI,680800.0,2.383730188895733,Linear,-12.9230146612748,-1.8344560150036484,10,1
90723,2014,Timrå,hydro_prod,HWI,675587.0,2.3106382953282587,Linear,-13.825415565910362,-1.6957095309099905,10,1
90724,2015,Timrå,hydro_prod,HWI,871578.0,1.3960635138527842,Linear,10.871897028713832,0.040379509570350525,10,1
90725,2016,Timrå,hydro_prod,HWI,651489.0,-0.4063006331271506,Linear,-17.350006529724716,3.4617122490085337,10,1
90726,2017,Timrå,hydro_prod,HWI,764873.0,0.5363485482620984,Linear,-3.2282089937080776,1.6723310568139995,10,1
90727,2018,Timrå,hydro_prod,HWI,681266.0,6.466210036307579,Linear,-14.038684576515308,-9.584012054193016,10,1
90728,2019,Timrå,hydro_prod,HWI,749307.0,0.6935998413140125,Linear,-5.707711369158681,1.37382922623831,10,1
90729,2020,Timrå,hydro_prod,HWI,875409.0,1.0935115465941856,Linear,9.865310444701644,0.61469794166841,10,1
90730,2021,Timrå,hydro_prod,HWI,857658.0,1.4857855654667904,Linear,7.349504017995398,-0.12993512587716616,10,1
90731,2022,Timrå,hydro_prod,HWI,899096.0,1.0217317914395825,Linear,12.235796722275436,0.7509536626617519,10,1
90732,2005,Tingsryd,hydro_prod,HWI,54165.0,1.645599817664562,Linear,-14.389092266303397,-1.673690038186682,10,1
90733,2006,Tingsryd,hydro_prod,HWI,60151.0,1.968661233657115,Linear,-2.678561492286193,-3.0859083194874923,10,1
90734,2007,Tingsryd,hydro_prod,HWI,86863.0,-0.9546135620496808,Linear,43.94579069077999,9.692782986249227,10,1
90735,2008,Tingsryd,hydro_prod,HWI,66114.0,0.1223423437646879,Linear,12.282261362385638,4.985019251377884,10,1
90736,2009,Tingsryd,hydro_prod,HWI,51930.0,-0.9884878481393904,Linear,-9.560627891551722,9.840859741051181,10,1
90737,2010,Tingsryd,hydro_prod,HWI,51617.0,-0.3592428765790914,Linear,-7.756616384516916,7.090202410079329,10,1
90738,2011,Tingsryd,hydro_prod,HWI,42966.0,2.2943842543840427,Linear,-21.15624256295718,-4.509761437625542,10,1
90739,2012,Tingsryd,hydro_prod,HWI,58844.0,0.7575438957829917,Linear,10.957666366365272,2.2083235530851026,10,1
90740,2013,Tingsryd,hydro_prod,HWI,45720.0,2.491148730105309,Linear,-11.34476256341703,-5.369890118948932,10,1
90741,2014,Tingsryd,hydro_prod,HWI,48342.0,2.1104792397326824,Linear,-3.524918829284568,-3.705846111136875,10,1
90742,2015,Tingsryd,hydro_prod,HWI,58980.0,0.6518949429501166,Linear,21.243280549486578,2.6701533328267746,10,1
90743,2016,Tingsryd,hydro_prod,HWI,37672.0,0.1512618998679469,Linear,-20.158891473512792,4.858601413176283,10,1
90744,2017,Tingsryd,hydro_prod,HWI,33008.0,2.399164965189837,Linear,-27.806286321156332,-4.967795817475617,10,1
90745,2018,Tingsryd,hydro_prod,HWI,42460.0,2.154246415276298,Linear,-4.065037712082789,-3.8971682634084424,10,1
90746,2019,Tingsryd,hydro_prod,HWI,37665.0,1.1754140440556369,Linear,-11.9912273321685,0.38166201633843944,10,1
90747,2020,Tingsryd,hydro_prod,HWI,43066.5,2.143883663299941,Linear,4.189980597439575,-3.851868926932015,10,1
90748,2021,Tingsryd,hydro_prod,HWI,48468.0,1.9000360992909937,Linear,21.558051184346933,-2.785923039565377,10,1
90749,2022,Tingsryd,hydro_prod,HWI,47078.0,2.5364762072196987,Linear,22.56695585925088,-5.568032913654138,10,1
90750,2005,Torsby,hydro_prod,HWI,875753.0,2.07218034790016,Linear,0.6327378918977721,-0.11109837059461969,10,1
90751,2006,Torsby,hydro_prod,HWI,804637.0,1.1927646490768904,Linear,-7.481742609735178,0.07732507367506802,10,1
90752,2007,Torsby,hydro_prod,HWI,768417.0,1.4903072953922942,Linear,-11.59142973026731,0.01357364154702645,10,1
90753,2008,Torsby,hydro_prod,HWI,822303.0,3.4468444040702364,Linear,-5.332828046478896,-0.4056336359121411,10,1
90754,2009,Torsby,hydro_prod,HWI,918904.0,-1.9189182393429964,Linear,5.854168390265912,0.744033671321962,10,1
90755,2010,Torsby,hydro_prod,HWI,858805.0,0.7362733364072115,Linear,-1.007373081039979,0.17513281752988566,10,1
90756,2011,Torsby,hydro_prod,HWI,944967.0,1.78167638189873,Linear,8.992234911054442,-0.04885504480314551,10,1
90757,2012,Torsby,hydro_prod,HWI,1053442.0,-0.0165459097618407,Linear,21.57949761365151,0.3364317293704271,10,1
90758,2013,Torsby,hydro_prod,HWI,751390.0,3.481932355818486,Linear,-13.22670391489337,-0.41315157393578605,10,1
90759,2014,Torsby,hydro_prod,HWI,988838.0,4.849813404650173,Linear,14.26598527469178,-0.7062335133609949,10,1
90760,2015,Torsby,hydro_prod,HWI,966578.0,0.5758537934452902,Linear,11.7635104369983,0.20950427900538615,10,1
90761,2016,Torsby,hydro_prod,HWI,738485.0,-1.5766391061984524,Linear,-14.557040382739364,0.6706970078361548,10,1
90762,2017,Torsby,hydro_prod,HWI,805073.0,1.4568074000474314,Linear,-6.794505897901022,0.020751322900679048,10,1
90763,2018,Torsby,hydro_prod,HWI,837410.5,5.723608997819812,Linear,-2.990007776104508,-0.8934527948373261,10,1
90764,2019,Torsby,hydro_prod,HWI,869748.0,-0.4323646294321403,Linear,0.8192571429856762,0.4255249710045352,10,1
90765,2020,Torsby,hydro_prod,HWI,983165.0,0.9658166028360994,Linear,14.037745041760989,0.12595091990476995,10,1
90766,2021,Torsby,hydro_prod,HWI,905022.0,2.748151659256644,Linear,5.039749118617962,-0.2559318581974861,10,1
90767,2022,Torsby,hydro_prod,HWI,688814.0,1.3911432319947952,Linear,-20.00386522496013,0.034820515349866576,10,1
90768,2011,Torsås,hydro_prod,HWI,198.0,1.262436826938504,Linear,-11.509123290432417,-2.379848399495927,10,1
90769,2013,Torsås,hydro_prod,HWI,248.0,2.3272449744685613,Linear,13.702644007033154,4.047403512433711,10,1
90770,2014,Torsås,hydro_prod,HWI,248.0,2.2041157881857365,Linear,15.191730111057607,3.3041876572711395,10,1
90771,2015,Torsås,hydro_prod,HWI,198.0,1.2764013786731851,Linear,-6.811989100817208,-2.2955574480750878,10,1
90772,2016,Torsås,hydro_prod,HWI,198.0,0.4334977112419247,Linear,-5.558743365370222,-7.383379344100867,10,1
90773,2017,Torsås,hydro_prod,HWI,198.0,2.5019672033692517,Linear,-4.271329383110412,5.1020383613156035,10,1
90774,2018,Torsås,hydro_prod,HWI,198.0,1.0658076070145637,Linear,-2.9483305078498256,-3.5667152849802957,10,1
90775,2019,Torsås,hydro_prod,HWI,198.0,1.3822626654465084,Linear,-1.5882506820130264,-1.6565717684562458,10,1
90776,2020,Torsås,hydro_prod,HWI,198.0,2.151342850795146,Linear,-0.1895087932070827,2.9856467412116654,10,1
90777,2021,Torsås,hydro_prod,HWI,198.0,1.8225982472383504,Linear,1.2495674574190108,1.001322723173173,10,1
90778,2022,Torsås,hydro_prod,HWI,198.0,2.329311378571477,Linear,2.7307482250140365,4.059876463314197,10,1
90779,2005,Tranemo,hydro_prod,HWI,963.0,1.464115762801298,Linear,34.63448120937508,-0.09718265784324354,10,1
90780,2006,Tranemo,hydro_prod,HWI,934.0,2.425108425605342,Linear,30.901682781954957,1.2666624726840543,10,1
90781,2007,Tranemo,hydro_prod,HWI,993.0,-1.4700276207354377,Linear,39.51425221236592,-4.261332209442324,10,1
90782,2008,Tranemo,hydro_prod,HWI,561.0,0.3954825303893919,Linear,-20.985679478464228,-1.6137917712697556,10,1
90783,2009,Tranemo,hydro_prod,HWI,129.0,-0.46926664289664,Linear,-81.78584865646363,-2.8410477064736535,10,1
90784,2011,Tranemo,hydro_prod,HWI,149.0,2.9400172528480533,Linear,-78.85702491130418,1.9974234075817336,10,1
90785,2012,Tranemo,hydro_prod,HWI,1110.0,1.9909763373288,Linear,57.90182599984559,0.650540250820284,10,1
90786,2013,Tranemo,hydro_prod,HWI,746.0,2.8082243840943826,Linear,6.387366596286682,1.8103823725716994,10,1
90787,2014,Tranemo,hydro_prod,HWI,631.0,2.487168487646115,Linear,-9.786740115298723,1.3547383932301713,10,1
90788,2015,Tranemo,hydro_prod,HWI,650.5,0.1442428483664309,Linear,-6.7645984951188,-1.9703522635449315,10,1
90789,2016,Tranemo,hydro_prod,HWI,670.0,-0.2363200414164519,Linear,-3.7271940669483423,-2.510448836785488,10,1
90790,2017,Tranemo,hydro_prod,HWI,689.5,2.158744108048715,Linear,-0.6744109147891152,0.8886370292994683,10,1
90791,2018,Tranemo,hydro_prod,HWI,709.0,3.566934949389712,Linear,2.3938680541281747,2.887147836043971,10,1
90792,2019,Tranemo,hydro_prod,HWI,728.5,1.3627926967720805,Linear,5.477761124314964,-0.24098081110991654,10,1
90793,2020,Tranemo,hydro_prod,HWI,748.0,1.6977663373524072,Linear,8.577387787224545,0.2344152936089774,10,1
90794,2021,Tranemo,hydro_prod,HWI,744.0,2.1692571258696183,Linear,8.272956814298754,0.9035571517074263,10,1
90795,2022,Tranemo,hydro_prod,HWI,744.0,2.6404560637343595,Linear,8.550569926967809,1.5722848140407892,10,1
